iter	MultiClass	F1:class=0	F1:class=1	F1:class=2
482	0.8382988636	0.6269052353	0.3839811543	0.733853797
483	0.8378689226	0.625994695	0.3849765258	0.7336647727
484	0.8375751923	0.6264900662	0.3858823529	0.7329545455
485	0.8372016534	0.6269052353	0.3835294118	0.7334043308
486	0.8368490316	0.6273209549	0.3835294118	0.733853797
487	0.8364524404	0.6300463269	0.3845252052	0.7347083926
488	0.8362392931	0.6305353602	0.3854289072	0.7354196302
489	0.8357840242	0.6313699537	0.3854289072	0.7356076759
490	0.8356155734	0.6313699537	0.3854289072	0.7356076759
491	0.8354147723	0.630952381	0.3845252052	0.7363927428
492	0.8350214361	0.6314398943	0.3849765258	0.7359430605
493	0.8347246877	0.6336633663	0.3835294118	0.7371042334
494	0.834587076	0.6340819022	0.3835294118	0.7368421053
495	0.8344787226	0.6336633663	0.3854289072	0.7366548043
496	0.8342512679	0.6345646438	0.3854289072	0.7369170523
497	0.8337614496	0.6349834983	0.3873239437	0.7369170523
498	0.8335095543	0.6362433862	0.3896713615	0.7375533428
499	0.8333256993	0.6366644606	0.3911007026	0.7378157239
